leaf,count
"('i10', 'e05', 'c3', 'p18', 'l3')",107
"('i10', 'e05', 'c3', 'p06', 'l3')",107
"('i14', 'e11', 'c8', 'p35', 'l3')",107
"('i06', 'e08', 'c3', 'p31', 'l2')",107
"('i43', 'e01', 'c1', 'p26', 'l3')",107
"('i66', 'e01', 'c3', 'p16', 'l3')",107
"('i27', 'e01', 'c5', 'p23', 'l3')",107
"('i38', 'e04', 'c4', 'p20', 'l1')",107
"('i43', 'e12', 'c1', 'p03', 'l3')",107
"('i02', 'e05', 'c1', 'p14', 'l3')",107
"('i47', 'e09', 'c1', 'p13', 'l3')",107
"('i89', 'e01', 'c1', 'p03', 'l3')",106
"('i42', 'e02', 'c5', 'p31', 'l3')",106
"('i38', 'e10', 'c7', 'p01', 'l2')",106
"('i67', 'e09', 'c5', 'p35', 'l3')",106
"('i27', 'e10', 'c5', 'p29', 'l3')",106
"('i46', 'e11', 'c4', 'p34', 'l3')",106
"('i17', 'e11', 'c3', 'p29', 'l3')",106
"('i46', 'e09', 'c4', 'p26', 'l3')",105
"('i34', 'e01', 'c5', 'p33', 'l3')",105
"('i14', 'e09', 'c3', 'p24', 'l3')",105
"('i34', 'e08', 'c3', 'p01', 'l3')",105
"('i19', 'e03', 'c5', 'p12', 'l3')",105
"('i13', 'e01', 'c5', 'p13', 'l3')",105
"('i01', 'e01', 'c1', 'p26', 'l3')",105
"('i25', 'e04', 'c5', 'p19', 'l3')",105
"('i20', 'e04', 'c5', 'p09', 'l3')",105
"('i14', 'e11', 'c3', 'p30', 'l3')",105
"('i25', 'e12', 'c5', 'p35', 'l3')",105
"('i116', 'e01', 'c1', 'p10', 'l3')",105
"('i72', 'e01', 'c1', 'p35', 'l3')",105
"('i06', 'e05', 'c5', 'p30', 'l1')",104
"('i46', 'e09', 'c4', 'p30', 'l3')",104
"('i06', 'e10', 'c3', 'p02', 'l2')",104
"('i25', 'e08', 'c5', 'p02', 'l3')",104
"('i48', 'e11', 'c4', 'p35', 'l3')",104
"('i31', 'e11', 'c1', 'p14', 'l3')",104
"('i31', 'e11', 'c1', 'p04', 'l3')",104
"('i23', 'e12', 'c5', 'p03', 'l3')",104
"('i32', 'e11', 'c5', 'p28', 'l3')",104
"('i21', 'e05', 'c1', 'p11', 'l3')",104
"('i06', 'e09', 'c3', 'p20', 'l2')",104
"('i14', 'e12', 'c3', 'p03', 'l3')",104
"('i41', 'e13', 'c1', 'p04', 'l3')",104
"('i97', 'e08', 'c1', 'p35', 'l3')",104
"('i89', 'e04', 'c1', 'p07', 'l3')",103
"('i32', 'e11', 'c5', 'p08', 'l3')",103
"('i87', 'e01', 'c5', 'p35', 'l3')",103
"('i11', 'e04', 'c4', 'p19', 'l3')",103
"('i46', 'e06', 'c1', 'p09', 'l3')",103
"('i19', 'e10', 'c5', 'p01', 'l3')",103
"('i41', 'e12', 'c1', 'p04', 'l3')",103
"('i09', 'e09', 'c5', 'p14', 'l3')",103
"('i67', 'e09', 'c5', 'p03', 'l3')",103
"('i20', 'e05', 'c5', 'p12', 'l3')",103
"('i38', 'e05', 'c4', 'p03', 'l1')",103
"('i23', 'e13', 'c5', 'p31', 'l3')",103
"('i07', 'e09', 'c5', 'p32', 'l3')",103
"('i38', 'e10', 'c7', 'p02', 'l3')",103
"('i16', 'e08', 'c5', 'p30', 'l3')",103
"('i17', 'e08', 'c3', 'p03', 'l3')",103
"('i41', 'e13', 'c1', 'p13', 'l3')",103
"('i42', 'e12', 'c5', 'p20', 'l3')",103
"('i43', 'e05', 'c1', 'p19', 'l3')",103
"('i13', 'e10', 'c5', 'p14', 'l3')",103
"('i33', 'e01', 'c1', 'p11', 'l3')",103
"('i20', 'e05', 'c5', 'p03', 'l3')",102
"('i74', 'e01', 'c5', 'p10', 'l3')",102
"('i20', 'e01', 'c5', 'p12', 'l3')",102
"('i13', 'e10', 'c5', 'p13', 'l3')",102
"('i20', 'e08', 'c5', 'p09', 'l3')",102
"('i39', 'e05', 'c5', 'p19', 'l3')",102
"('i03', 'e09', 'c5', 'p09', 'l3')",102
"('i17', 'e08', 'c3', 'p10', 'l3')",102
"('i27', 'e09', 'c3', 'p22', 'l3')",102
"('i47', 'e01', 'c1', 'p13', 'l3')",102
"('i42', 'e02', 'c3', 'p15', 'l3')",102
"('i49', 'e11', 'c1', 'p35', 'l3')",102
"('i13', 'e01', 'c5', 'p04', 'l3')",102
"('i32', 'e08', 'c5', 'p17', 'l3')",102
"('i45', 'e09', 'c1', 'p21', 'l3')",102
"('i16', 'e08', 'c3', 'p15', 'l3')",102
"('i47', 'e09', 'c1', 'p10', 'l3')",101
"('i38', 'e07', 'c1', 'p26', 'l2')",101
"('i05', 'e11', 'c1', 'p09', 'l3')",101
"('i02', 'e05', 'c1', 'p01', 'l3')",101
"('i06', 'e01', 'c3', 'p25', 'l3')",101
"('i67', 'e01', 'c5', 'p14', 'l3')",101
"('i21', 'e04', 'c1', 'p20', 'l3')",101
"('i23', 'e05', 'c5', 'p15', 'l3')",101
"('i132', 'e05', 'c1', 'p35', 'l3')",101
"('i67', 'e01', 'c5', 'p17', 'l3')",101
"('i46', 'e06', 'c4', 'p07', 'l3')",101
"('i41', 'e05', 'c1', 'p15', 'l3')",101
"('i25', 'e11', 'c5', 'p35', 'l3')",100
"('i20', 'e05', 'c5', 'p05', 'l3')",100
"('i05', 'e11', 'c1', 'p24', 'l3')",100
"('i46', 'e06', 'c4', 'p01', 'l3')",100
"('i38', 'e11', 'c4', 'p33', 'l2')",100
"('i09', 'e09', 'c5', 'p23', 'l3')",100
"('i87', 'e05', 'c5', 'p35', 'l3')",100
"('i20', 'e04', 'c5', 'p16', 'l3')",100
"('i74', 'e04', 'c5', 'p29', 'l3')",100
"('i43', 'e09', 'c1', 'p26', 'l3')",100
"('i39', 'e05', 'c5', 'p10', 'l3')",100
"('i41', 'e12', 'c1', 'p17', 'l3')",100
"('i16', 'e11', 'c5', 'p23', 'l3')",100
"('i06', 'e05', 'c3', 'p03', 'l1')",100
"('i30', 'e09', 'c1', 'p31', 'l3')",100
"('i06', 'e12', 'c3', 'p32', 'l3')",100
"('i27', 'e04', 'c5', 'p20', 'l3')",100
"('i03', 'e11', 'c5', 'p10', 'l3')",100
"('i07', 'e08', 'c3', 'p35', 'l3')",100
"('i02', 'e01', 'c4', 'p24', 'l3')",100
"('i13', 'e10', 'c5', 'p24', 'l3')",100
"('i14', 'e09', 'c3', 'p08', 'l3')",100
"('i42', 'e12', 'c5', 'p23', 'l3')",100
"('i46', 'e05', 'c1', 'p11', 'l3')",100
"('i42', 'e12', 'c5', 'p08', 'l3')",100
"('i41', 'e13', 'c1', 'p21', 'l3')",100
"('i33', 'e04', 'c1', 'p03', 'l3')",100
"('i89', 'e04', 'c1', 'p15', 'l3')",99
"('i34', 'e01', 'c3', 'p19', 'l3')",99
"('i45', 'e09', 'c1', 'p01', 'l3')",99
"('i05', 'e08', 'c4', 'p11', 'l3')",99
"('i10', 'e05', 'c3', 'p23', 'l3')",99
"('i14', 'e01', 'c3', 'p24', 'l3')",99
"('i74', 'e08', 'c5', 'p18', 'l3')",99
"('i21', 'e05', 'c1', 'p35', 'l3')",99
"('i27', 'e10', 'c5', 'p15', 'l3')",99
"('i29', 'e04', 'c5', 'p13', 'l3')",99
"('i29', 'e04', 'c5', 'p16', 'l3')",99
"('i41', 'e12', 'c1', 'p22', 'l3')",99
"('i34', 'e05', 'c5', 'p14', 'l3')",99
"('i13', 'e09', 'c5', 'p17', 'l3')",99
"('i23', 'e01', 'c5', 'p26', 'l3')",99
"('i17', 'e09', 'c3', 'p09', 'l3')",99
"('i38', 'e10', 'c7', 'p02', 'l4')",99
"('i13', 'e04', 'c5', 'p23', 'l3')",99
"('i42', 'e12', 'c5', 'p28', 'l3')",99
"('i38', 'e10', 'c7', 'p24', 'l3')",99
"('i53', 'e04', 'c5', 'p35', 'l3')",99
"('i46', 'e13', 'c1', 'p19', 'l3')",99
"('i13', 'e04', 'c5', 'p25', 'l3')",98
"('i25', 'e08', 'c5', 'p05', 'l3')",98
"('i34', 'e03', 'c3', 'p14', 'l3')",98
"('i46', 'e06', 'c1', 'p28', 'l3')",98
"('i10', 'e05', 'c3', 'p14', 'l3')",98
"('i38', 'e10', 'c4', 'p26', 'l2')",98
"('i48', 'e09', 'c1', 'p03', 'l3')",98
"('i16', 'e05', 'c5', 'p07', 'l3')",98
"('i16', 'e04', 'c5', 'p30', 'l3')",98
"('i14', 'e01', 'c3', 'p09', 'l3')",98
"('i07', 'e05', 'c5', 'p10', 'l3')",98
"('i41', 'e11', 'c1', 'p31', 'l3')",98
"('i13', 'e10', 'c5', 'p18', 'l3')",98
"('i05', 'e01', 'c4', 'p19', 'l3')",98
"('i50', 'e01', 'c1', 'p10', 'l3')",98
"('i42', 'e02', 'c3', 'p29', 'l3')",97
"('i46', 'e06', 'c1', 'p20', 'l3')",97
"('i10', 'e05', 'c3', 'p28', 'l3')",97
"('i05', 'e01', 'c4', 'p10', 'l3')",97
"('i48', 'e01', 'c1', 'p03', 'l3')",97
"('i74', 'e04', 'c5', 'p21', 'l3')",97
"('i05', 'e12', 'c4', 'p01', 'l3')",97
"('i48', 'e01', 'c1', 'p19', 'l3')",97
"('i07', 'e11', 'c5', 'p02', 'l3')",97
"('i63', 'e11', 'c4', 'p10', 'l3')",97
"('i63', 'e01', 'c1', 'p35', 'l3')",97
"('i111', 'e04', 'c1', 'p10', 'l3')",97
"('i33', 'e10', 'c1', 'p17', 'l3')",97
"('i34', 'e04', 'c3', 'p19', 'l3')",96
"('i38', 'e07', 'c4', 'p21', 'l2')",96
"('i20', 'e05', 'c5', 'p17', 'l3')",96
"('i05', 'e11', 'c1', 'p02', 'l3')",96
"('i20', 'e02', 'c5', 'p10', 'l3')",96
"('i09', 'e01', 'c5', 'p22', 'l3')",96
"('i46', 'e05', 'c1', 'p03', 'l3')",96
"('i34', 'e05', 'c5', 'p09', 'l3')",96
"('i74', 'e08', 'c5', 'p14', 'l3')",96
"('i06', 'e04', 'c3', 'p25', 'l1')",96
"('i06', 'e10', 'c5', 'p34', 'l3')",96
"('i13', 'e08', 'c5', 'p26', 'l3')",96
"('i13', 'e12', 'c5', 'p22', 'l3')",96
"('i67', 'e01', 'c5', 'p01', 'l3')",96
"('i14', 'e02', 'c5', 'p02', 'l3')",96
"('i13', 'e01', 'c5', 'p29', 'l3')",96
"('i27', 'e10', 'c5', 'p18', 'l3')",96
"('i25', 'e09', 'c5', 'p10', 'l3')",96
"('i34', 'e01', 'c3', 'p10', 'l3')",96
"('i38', 'e10', 'c7', 'p16', 'l3')",96
"('i38', 'e11', 'c7', 'p21', 'l2')",96
"('i33', 'e04', 'c1', 'p11', 'l3')",96
"('i144', 'e08', 'c5', 'p10', 'l3')",96
"('i03', 'e09', 'c5', 'p20', 'l3')",95
"('i74', 'e04', 'c5', 'p13', 'l3')",95
"('i21', 'e12', 'c1', 'p25', 'l3')",95
"('i89', 'e01', 'c1', 'p07', 'l3')",95
"('i05', 'e05', 'c1', 'p07', 'l3')",95
"('i42', 'e02', 'c3', 'p17', 'l3')",95
"('i89', 'e09', 'c1', 'p07', 'l3')",95
"('i89', 'e01', 'c1', 'p18', 'l3')",95
"('i34', 'e05', 'c5', 'p23', 'l3')",95
"('i67', 'e08', 'c5', 'p22', 'l3')",95
"('i132', 'e12', 'c1', 'p35', 'l3')",95
"('i47', 'e04', 'c1', 'p13', 'l3')",95
"('i43', 'e12', 'c1', 'p13', 'l3')",95
"('i02', 'e09', 'c4', 'p32', 'l3')",95
"('i61', 'e01', 'c4', 'p35', 'l3')",95
"('i20', 'e01', 'c5', 'p15', 'l3')",95
"('i33', 'e01', 'c1', 'p21', 'l3')",95
"('i33', 'e09', 'c1', 'p11', 'l3')",95
"('i47', 'e04', 'c1', 'p10', 'l3')",94
"('i31', 'e08', 'c1', 'p15', 'l3')",94
"('i38', 'e07', 'c4', 'p14', 'l2')",94
"('i03', 'e11', 'c5', 'p12', 'l3')",94
"('i06', 'e10', 'c5', 'p27', 'l3')",94
"('i07', 'e01', 'c5', 'p09', 'l3')",94
"('i32', 'e08', 'c5', 'p05', 'l3')",94
"('i05', 'e12', 'c4', 'p13', 'l3')",94
"('i38', 'e11', 'c7', 'p15', 'l2')",94
"('i23', 'e11', 'c5', 'p21', 'l3')",94
"('i02', 'e05', 'c1', 'p23', 'l3')",94
"('i10', 'e05', 'c3', 'p09', 'l3')",94
"('i23', 'e12', 'c5', 'p09', 'l3')",94
"('i91', 'e01', 'c1', 'p10', 'l3')",94
"('i120', 'e08', 'c5', 'p10', 'l3')",94
"('i14', 'e05', 'c3', 'p15', 'l3')",93
"('i20', 'e04', 'c5', 'p05', 'l3')",93
"('i06', 'e02', 'c5', 'p26', 'l1')",93
"('i20', 'e04', 'c5', 'p14', 'l3')",93
"('i25', 'e11', 'c5', 'p19', 'l3')",93
"('i20', 'e01', 'c5', 'p21', 'l3')",93
"('i14', 'e04', 'c3', 'p14', 'l3')",93
"('i13', 'e01', 'c5', 'p14', 'l3')",93
"('i16', 'e05', 'c5', 'p18', 'l3')",93
"('i12', 'e09', 'c5', 'p20', 'l3')",93
"('i25', 'e04', 'c5', 'p01', 'l3')",93
"('i43', 'e07', 'c1', 'p21', 'l3')",93
"('i61', 'e09', 'c4', 'p35', 'l3')",93
"('i07', 'e09', 'c5', 'p22', 'l3')",93
"('i50', 'e01', 'c1', 'p11', 'l3')",93
"('i38', 'e10', 'c7', 'p20', 'l3')",93
"('i06', 'e05', 'c3', 'p21', 'l1')",93
"('i38', 'e10', 'c7', 'p17', 'l2')",93
"('i14', 'e04', 'c3', 'p22', 'l3')",93
"('i63', 'e06', 'c1', 'p10', 'l3')",93
"('i53', 'e11', 'c5', 'p35', 'l3')",93
"('i72', 'e09', 'c1', 'p35', 'l3')",93
"('i17', 'e08', 'c3', 'p13', 'l3')",93
"('i06', 'e02', 'c3', 'p10', 'l1')",92
"('i24', 'e08', 'c1', 'p21', 'l3')",92
"('i10', 'e05', 'c3', 'p22', 'l3')",92
"('i05', 'e01', 'c1', 'p33', 'l3')",92
"('i38', 'e07', 'c4', 'p13', 'l2')",92
"('i34', 'e09', 'c3', 'p10', 'l3')",92
"('i32', 'e08', 'c5', 'p06', 'l3')",92
"('i05', 'e11', 'c1', 'p14', 'l3')",92
"('i51', 'e08', 'c4', 'p35', 'l3')",92
"('i01', 'e08', 'c1', 'p30', 'l3')",92
"('i12', 'e09', 'c5', 'p25', 'l3')",92
"('i63', 'e10', 'c4', 'p10', 'l4')",92
"('i05', 'e08', 'c1', 'p30', 'l3')",91
"('i42', 'e05', 'c3', 'p20', 'l3')",91
"('i25', 'e03', 'c5', 'p05', 'l3')",91
"('i12', 'e01', 'c5', 'p31', 'l3')",91
"('i09', 'e01', 'c5', 'p23', 'l3')",91
"('i13', 'e09', 'c5', 'p18', 'l3')",91
"('i16', 'e05', 'c5', 'p17', 'l3')",91
"('i43', 'e12', 'c1', 'p11', 'l3')",91
"('i16', 'e11', 'c5', 'p25', 'l3')",91
"('i41', 'e12', 'c1', 'p02', 'l3')",91
"('i67', 'e04', 'c5', 'p14', 'l3')",91
"('i25', 'e03', 'c5', 'p11', 'l3')",91
"('i38', 'e10', 'c7', 'p20', 'l2')",91
"('i27', 'e10', 'c5', 'p13', 'l3')",91
"('i17', 'e04', 'c3', 'p14', 'l3')",91
"('i14', 'e09', 'c3', 'p12', 'l3')",91
"('i23', 'e12', 'c5', 'p21', 'l3')",91
"('i38', 'e10', 'c7', 'p24', 'l4')",91
"('i63', 'e10', 'c4', 'p10', 'l2')",91
"('i33', 'e08', 'c1', 'p18', 'l3')",91
"('i33', 'e08', 'c1', 'p16', 'l3')",91
"('i33', 'e08', 'c1', 'p09', 'l3')",91
"('i05', 'e11', 'c1', 'p22', 'l3')",90
"('i02', 'e06', 'c1', 'p21', 'l3')",90
"('i13', 'e09', 'c5', 'p29', 'l3')",90
"('i21', 'e05', 'c1', 'p12', 'l3')",90
"('i05', 'e11', 'c1', 'p18', 'l3')",90
"('i29', 'e09', 'c5', 'p11', 'l3')",90
"('i16', 'e11', 'c5', 'p28', 'l3')",90
"('i48', 'e08', 'c1', 'p08', 'l3')",90
"('i43', 'e07', 'c1', 'p13', 'l3')",90
"('i72', 'e04', 'c1', 'p10', 'l3')",90
"('i33', 'e01', 'c1', 'p12', 'l3')",90
"('i12', 'e12', 'c5', 'p17', 'l3')",89
"('i27', 'e10', 'c5', 'p12', 'l3')",89
"('i13', 'e11', 'c3', 'p21', 'l3')",89
"('i14', 'e05', 'c8', 'p35', 'l3')",89
"('i14', 'e04', 'c3', 'p06', 'l3')",89
"('i05', 'e12', 'c1', 'p34', 'l3')",89
"('i31', 'e12', 'c4', 'p35', 'l3')",89
"('i89', 'e09', 'c1', 'p21', 'l3')",89
"('i13', 'e09', 'c5', 'p02', 'l3')",89
"('i05', 'e09', 'c4', 'p11', 'l3')",89
"('i05', 'e03', 'c4', 'p19', 'l3')",89
"('i25', 'e04', 'c5', 'p35', 'l3')",89
"('i02', 'e11', 'c4', 'p07', 'l3')",89
"('i38', 'e10', 'c7', 'p20', 'l4')",89
"('i27', 'e01', 'c3', 'p05', 'l3')",89
"('i68', 'e12', 'c1', 'p12', 'l3')",89
"('i02', 'e09', 'c4', 'p25', 'l3')",89
"('i84', 'e11', 'c1', 'p35', 'l3')",89
"('i46', 'e06', 'c1', 'p32', 'l3')",88
"('i02', 'e06', 'c1', 'p12', 'l3')",88
"('i43', 'e03', 'c1', 'p22', 'l3')",88
"('i89', 'e01', 'c1', 'p13', 'l3')",88
"('i01', 'e11', 'c4', 'p35', 'l3')",88
"('i14', 'e01', 'c3', 'p14', 'l3')",88
"('i11', 'e05', 'c4', 'p04', 'l3')",88
"('i14', 'e02', 'c5', 'p12', 'l3')",88
"('i38', 'e07', 'c4', 'p17', 'l2')",88
"('i17', 'e09', 'c3', 'p10', 'l3')",88
"('i02', 'e05', 'c1', 'p04', 'l3')",88
"('i48', 'e08', 'c1', 'p02', 'l3')",88
"('i17', 'e08', 'c3', 'p09', 'l3')",88
"('i38', 'e07', 'c4', 'p12', 'l2')",88
"('i94', 'e01', 'c1', 'p35', 'l3')",88
"('i33', 'e01', 'c1', 'p04', 'l3')",88
"('i43', 'e12', 'c1', 'p21', 'l3')",87
"('i59', 'e04', 'c5', 'p35', 'l3')",87
"('i46', 'e01', 'c4', 'p31', 'l3')",87
"('i11', 'e05', 'c4', 'p16', 'l3')",87
"('i10', 'e05', 'c3', 'p25', 'l3')",87
"('i14', 'e01', 'c3', 'p06', 'l3')",87
"('i25', 'e12', 'c5', 'p04', 'l3')",87
"('i05', 'e03', 'c1', 'p30', 'l3')",87
"('i21', 'e01', 'c1', 'p31', 'l3')",87
"('i68', 'e12', 'c1', 'p35', 'l3')",87
"('i31', 'e11', 'c1', 'p24', 'l3')",87
"('i20', 'e08', 'c5', 'p07', 'l3')",87
"('i02', 'e11', 'c4', 'p28', 'l3')",87
"('i32', 'e11', 'c5', 'p16', 'l3')",87
"('i66', 'e01', 'c3', 'p07', 'l3')",87
"('i01', 'e09', 'c1', 'p33', 'l3')",87
"('i42', 'e12', 'c5', 'p32', 'l3')",87
"('i14', 'e11', 'c3', 'p25', 'l3')",87
"('i63', 'e04', 'c1', 'p35', 'l3')",87
"('i38', 'e06', 'c4', 'p30', 'l3')",87
"('i31', 'e01', 'c1', 'p19', 'l3')",86
"('i42', 'e12', 'c5', 'p22', 'l3')",86
"('i46', 'e04', 'c1', 'p34', 'l3')",86
"('i48', 'e04', 'c1', 'p15', 'l3')",86
"('i13', 'e10', 'c5', 'p02', 'l3')",86
"('i23', 'e08', 'c5', 'p31', 'l3')",86
"('i32', 'e04', 'c5', 'p04', 'l3')",86
"('i25', 'e08', 'c5', 'p18', 'l3')",86
"('i67', 'e04', 'c5', 'p35', 'l3')",86
"('i25', 'e10', 'c5', 'p23', 'l4')",86
"('i41', 'e01', 'c1', 'p30', 'l3')",86
"('i43', 'e03', 'c1', 'p32', 'l3')",86
"('i06', 'e05', 'c3', 'p11', 'l1')",86
"('i42', 'e12', 'c5', 'p09', 'l3')",86
"('i50', 'e09', 'c1', 'p10', 'l3')",86
"('i33', 'e09', 'c1', 'p05', 'l3')",86
"('i25', 'e12', 'c5', 'p15', 'l3')",85
"('i11', 'e04', 'c4', 'p03', 'l3')",85
"('i34', 'e09', 'c5', 'p33', 'l3')",85
"('i14', 'e01', 'c3', 'p28', 'l3')",85
"('i13', 'e05', 'c5', 'p16', 'l3')",85
"('i25', 'e08', 'c5', 'p07', 'l3')",85
"('i06', 'e12', 'c3', 'p25', 'l3')",85
"('i46', 'e05', 'c1', 'p15', 'l3')",85
"('i66', 'e04', 'c3', 'p20', 'l3')",85
"('i28', 'e12', 'c1', 'p35', 'l3')",85
"('i89', 'e04', 'c1', 'p13', 'l3')",85
"('i14', 'e01', 'c3', 'p18', 'l3')",85
"('i13', 'e04', 'c5', 'p22', 'l3')",85
"('i05', 'e08', 'c4', 'p19', 'l3')",85
"('i41', 'e13', 'c1', 'p12', 'l3')",85
"('i31', 'e11', 'c1', 'p28', 'l3')",85
"('i33', 'e01', 'c1', 'p05', 'l3')",85
"('i05', 'e05', 'c1', 'p29', 'l3')",84
"('i06', 'e11', 'c3', 'p31', 'l2')",84
"('i30', 'e04', 'c1', 'p31', 'l3')",84
"('i24', 'e08', 'c1', 'p17', 'l3')",84
"('i66', 'e01', 'c3', 'p29', 'l3')",84
"('i38', 'e09', 'c4', 'p31', 'l2')",84
"('i42', 'e02', 'c3', 'p11', 'l3')",84
"('i13', 'e04', 'c5', 'p28', 'l3')",84
"('i14', 'e09', 'c3', 'p09', 'l3')",84
"('i50', 'e04', 'c1', 'p10', 'l3')",84
"('i23', 'e13', 'c5', 'p26', 'l3')",84
"('i72', 'e04', 'c1', 'p35', 'l3')",84
"('i89', 'e01', 'c1', 'p15', 'l3')",83
"('i34', 'e11', 'c5', 'p35', 'l3')",83
"('i14', 'e08', 'c3', 'p26', 'l3')",83
"('i09', 'e01', 'c5', 'p02', 'l3')",83
"('i13', 'e05', 'c5', 'p15', 'l3')",83
"('i02', 'e06', 'c1', 'p03', 'l3')",83
"('i17', 'e08', 'c3', 'p25', 'l3')",83
"('i17', 'e09', 'c3', 'p21', 'l3')",83
"('i89', 'e09', 'c1', 'p03', 'l3')",82
"('i22', 'e02', 'c5', 'p28', 'l3')",82
"('i34', 'e03', 'c3', 'p29', 'l3')",82
"('i16', 'e11', 'c5', 'p20', 'l3')",82
"('i14', 'e04', 'c3', 'p28', 'l3')",82
"('i34', 'e05', 'c5', 'p08', 'l3')",82
"('i05', 'e11', 'c1', 'p08', 'l3')",82
"('i11', 'e05', 'c4', 'p24', 'l3')",82
"('i38', 'e01', 'c4', 'p31', 'l3')",82
"('i32', 'e04', 'c5', 'p07', 'l3')",82
"('i111', 'e08', 'c1', 'p07', 'l3')",82
"('i33', 'e09', 'c1', 'p12', 'l3')",82
"('i33', 'e03', 'c1', 'p22', 'l3')",82
"('i67', 'e10', 'c5', 'p23', 'l3')",81
"('i25', 'e12', 'c5', 'p01', 'l3')",81
"('i14', 'e07', 'c5', 'p03', 'l3')",81
"('i20', 'e08', 'c5', 'p14', 'l3')",81
"('i13', 'e05', 'c5', 'p11', 'l3')",81
"('i25', 'e10', 'c5', 'p14', 'l4')",81
"('i74', 'e04', 'c5', 'p17', 'l3')",81
"('i02', 'e05', 'c1', 'p07', 'l3')",81
"('i66', 'e09', 'c3', 'p16', 'l3')",81
"('i07', 'e09', 'c5', 'p09', 'l3')",81
"('i06', 'e10', 'c3', 'p08', 'l2')",81
"('i07', 'e01', 'c5', 'p23', 'l3')",81
"('i07', 'e09', 'c5', 'p23', 'l3')",81
"('i21', 'e05', 'c1', 'p03', 'l3')",81
"('i46', 'e06', 'c4', 'p11', 'l3')",81
"('i43', 'e11', 'c1', 'p17', 'l3')",81
"('i43', 'e07', 'c1', 'p29', 'l3')",81
"('i72', 'e09', 'c1', 'p10', 'l3')",81
"('i14', 'e13', 'c3', 'p19', 'l3')",81
"('i33', 'e09', 'c1', 'p21', 'l3')",81
"('i44', 'e04', 'c3', 'p02', 'l3')",81
"('i43', 'e11', 'c1', 'p31', 'l3')",80
"('i46', 'e06', 'c4', 'p10', 'l3')",80
"('i43', 'e05', 'c1', 'p07', 'l3')",80
"('i02', 'e06', 'c1', 'p15', 'l3')",80
"('i14', 'e09', 'c3', 'p14', 'l3')",80
"('i102', 'e04', 'c5', 'p18', 'l3')",80
"('i01', 'e04', 'c1', 'p31', 'l3')",80
"('i27', 'e10', 'c5', 'p14', 'l3')",80
"('i07', 'e08', 'c5', 'p31', 'l3')",80
"('i21', 'e05', 'c1', 'p01', 'l3')",80
"('i23', 'e10', 'c5', 'p03', 'l3')",80
"('i29', 'e04', 'c5', 'p11', 'l3')",80
"('i38', 'e07', 'c4', 'p18', 'l2')",80
"('i27', 'e11', 'c5', 'p10', 'l3')",80
"('i24', 'e08', 'c1', 'p15', 'l3')",80
"('i53', 'e08', 'c5', 'p35', 'l3')",80
"('i33', 'e10', 'c1', 'p04', 'l3')",80
"('i07', 'e01', 'c5', 'p25', 'l3')",79
"('i02', 'e01', 'c4', 'p04', 'l3')",79
"('i13', 'e12', 'c5', 'p32', 'l3')",79
"('i11', 'e01', 'c4', 'p01', 'l3')",79
"('i12', 'e12', 'c5', 'p03', 'l3')",79
"('i11', 'e05', 'c4', 'p05', 'l3')",79
"('i74', 'e08', 'c5', 'p04', 'l3')",79
"('i38', 'e12', 'c4', 'p22', 'l3')",79
"('i07', 'e04', 'c5', 'p20', 'l3')",79
"('i05', 'e04', 'c4', 'p11', 'l3')",79
"('i06', 'e08', 'c3', 'p26', 'l2')",79
"('i41', 'e05', 'c1', 'p17', 'l3')",79
"('i41', 'e12', 'c1', 'p16', 'l3')",79
"('i07', 'e09', 'c5', 'p14', 'l3')",79
"('i41', 'e05', 'c1', 'p01', 'l3')",79
"('i67', 'e04', 'c5', 'p03', 'l3')",79
"('i02', 'e08', 'c4', 'p32', 'l3')",79
"('i38', 'e06', 'c7', 'p19', 'l3')",79
"('i63', 'e10', 'c1', 'p03', 'l3')",79
"('i44', 'e01', 'c3', 'p02', 'l3')",79
"('i01', 'e12', 'c1', 'p35', 'l3')",78
"('i25', 'e03', 'c5', 'p03', 'l3')",78
"('i31', 'e11', 'c1', 'p13', 'l3')",78
"('i38', 'e05', 'c1', 'p31', 'l1')",78
"('i42', 'e02', 'c5', 'p30', 'l3')",78
"('i21', 'e05', 'c1', 'p02', 'l3')",78
"('i06', 'e10', 'c3', 'p28', 'l2')",78
"('i73', 'e01', 'c3', 'p19', 'l3')",78
"('i38', 'e10', 'c7', 'p04', 'l3')",78
"('i17', 'e01', 'c3', 'p09', 'l3')",78
"('i23', 'e05', 'c5', 'p12', 'l3')",78
"('i45', 'e01', 'c1', 'p07', 'l3')",78
"('i25', 'e10', 'c5', 'p28', 'l4')",78
"('i13', 'e09', 'c5', 'p06', 'l3')",78
"('i89', 'e04', 'c1', 'p29', 'l3')",78
"('i14', 'e12', 'c3', 'p15', 'l3')",78
"('i66', 'e01', 'c3', 'p12', 'l3')",78
"('i19', 'e01', 'c5', 'p03', 'l3')",78
"('i05', 'e06', 'c1', 'p34', 'l3')",78
"('i14', 'e13', 'c5', 'p33', 'l3')",78
"('i38', 'e05', 'c4', 'p21', 'l1')",77
"('i39', 'e05', 'c5', 'p21', 'l3')",77
"('i14', 'e09', 'c3', 'p18', 'l3')",77
"('i38', 'e12', 'c1', 'p33', 'l3')",77
"('i14', 'e02', 'c5', 'p08', 'l3')",77
"('i59', 'e09', 'c5', 'p12', 'l3')",77
