leaf,count,diff,isWhiteNoise,max,min,mean,std,diff_smooth,isWhiteNoise_smooth,max_smooth,min_smooth,mean_smooth,std_smooth
"('i38', 'e06', 'c7', 'p16', 'l3')",21,0,1,28,0,0.024553571428571428,0.5757520092004509,0,1,1,0,0.001488095238095238,0.03854712454460898
"('i25', 'e04', 'c5', 'p03', 'l3')",21,0,0,4,0,0.008432539682539682,0.13149145746250404,0,1,0,0,0.0,0.0
"('i25', 'e04', 'c5', 'p13', 'l3')",21,0,0,6,0,0.011408730158730158,0.18598941663005314,0,1,0,0,0.0,0.0
"('i03', 'e04', 'c3', 'p09', 'l3')",21,0,1,13,0,0.01711309523809524,0.35698083502415984,0,1,1,0,0.002232142857142857,0.04719280024970084
"('i38', 'e06', 'c7', 'p20', 'l3')",21,0,1,7,0,0.011904761904761904,0.20132779196771147,0,1,0,0,0.0,0.0
"('i06', 'e08', 'c3', 'p27', 'l2')",21,0,0,15,0,0.02132936507936508,0.3896495915781989,0,0,1,0,0.001488095238095238,0.038547124544608985
"('i23', 'e10', 'c5', 'p04', 'l3')",21,0,0,20,0,0.042162698412698416,0.6923677494752001,0,1,2,0,0.000496031746031746,0.03149313329236106
"('i33', 'e10', 'c1', 'p25', 'l3')",21,0,1,38,0,0.043154761904761904,0.9183549214563174,133,0,2,0,0.003472222222222222,0.0703438777233454
"('i24', 'e08', 'c4', 'p06', 'l3')",21,0,1,41,0,0.054563492063492064,1.091089000167364,0,1,3,0,0.01314484126984127,0.19307410487527188
"('i96', 'e04', 'c5', 'p18', 'l3')",21,0,1,8,0,0.028273809523809524,0.420452086181501,0,1,1,0,0.002232142857142857,0.04719280024970084
"('i14', 'e13', 'c3', 'p16', 'l3')",21,0,1,6,0,0.008928571428571428,0.15564651029753432,0,1,0,0,0.0,0.0
"('i20', 'e02', 'c5', 'p16', 'l3')",20,0,1,2,0,0.005208333333333333,0.07534745080793358,0,1,0,0,0.0,0.0
"('i46', 'e07', 'c1', 'p10', 'l3')",20,0,0,2,0,0.006200396825396825,0.09296295302303581,0,1,0,0,0.0,0.0
"('i96', 'e09', 'c5', 'p10', 'l3')",20,0,0,2,0,0.005208333333333333,0.07534745080793358,0,1,0,0,0.0,0.0
"('i06', 'e04', 'c3', 'p31', 'l1')",20,0,1,3,0,0.007688492063492063,0.12072209241777636,0,1,0,0,0.0,0.0
"('i05', 'e03', 'c4', 'p29', 'l3')",20,0,0,5,0,0.00992063492063492,0.16336246597210072,0,1,0,0,0.0,0.0
"('i89', 'e09', 'c1', 'p23', 'l3')",20,0,1,3,0,0.007936507936507936,0.12769518182304831,0,1,0,0,0.0,0.0
"('i06', 'e05', 'c3', 'p06', 'l1')",20,0,1,2,0,0.005456349206349206,0.08011642123654221,0,1,0,0,0.0,0.0
"('i05', 'e04', 'c4', 'p15', 'l3')",20,0,0,6,0,0.009424603174603174,0.16639998387253238,0,1,0,0,0.0,0.0
"('i46', 'e01', 'c7', 'p15', 'l3')",20,0,0,7,0,0.011160714285714286,0.21274948464928747,0,1,0,0,0.0,0.0
"('i111', 'e09', 'c1', 'p15', 'l3')",20,0,0,7,0,0.012152777777777778,0.21269512160411372,0,1,0,0,0.0,0.0
"('i14', 'e08', 'c8', 'p22', 'l3')",20,0,0,51,0,0.11160714285714286,2.0373360768679545,0,0,2,0,0.001736111111111111,0.047213650307434754
"('i14', 'e05', 'c3', 'p09', 'l3')",20,0,1,2,0,0.005208333333333333,0.07534745080793358,0,1,0,0,0.0,0.0
"('i19', 'e01', 'c5', 'p12', 'l3')",20,0,0,34,0,0.031994047619047616,0.7374735615144608,0,1,2,0,0.00248015873015873,0.05887334740691613
"('i23', 'e12', 'c5', 'p22', 'l3')",20,0,1,12,0,0.00992063492063492,0.22800200511422,0,1,0,0,0.0,0.0
"('i74', 'e09', 'c5', 'p18', 'l3')",20,0,1,6,0,0.012152777777777778,0.2043697446589551,0,1,0,0,0.0,0.0
"('i47', 'e09', 'c1', 'p04', 'l3')",20,0,1,9,0,0.011656746031746032,0.22407887560895517,0,1,0,0,0.0,0.0
"('i27', 'e01', 'c3', 'p07', 'l3')",20,0,1,6,0,0.010168650793650794,0.17857952335047936,0,1,0,0,0.0,0.0
"('i07', 'e01', 'c5', 'p26', 'l3')",20,0,1,6,0,0.009424603174603174,0.16639998387253238,0,1,0,0,0.0,0.0
"('i79', 'e11', 'c1', 'p12', 'l3')",20,0,1,4,0,0.009176587301587302,0.14490389729695177,0,1,0,0,0.0,0.0
"('i07', 'e02', 'c5', 'p10', 'l3')",20,0,1,2,0,0.005208333333333333,0.07534745080793356,0,1,0,0,0.0,0.0
"('i23', 'e05', 'c5', 'p08', 'l3')",20,0,1,2,0,0.005208333333333333,0.07534745080793358,0,1,0,0,0.0,0.0
"('i73', 'e04', 'c3', 'p17', 'l3')",20,0,0,172,0,0.18303571428571427,5.050659031993216,0,0,10,0,0.02132936507936508,0.4137294312860706
"('i34', 'e12', 'c5', 'p19', 'l3')",20,0,1,188,0,0.07564484126984126,3.196597596089097,0,1,3,0,0.005952380952380952,0.10188834981323625
"('i32', 'e04', 'c5', 'p05', 'l3')",20,0,1,5,0,0.008432539682539682,0.14235938276700974,0,1,0,0,0.0,0.0
"('i27', 'e05', 'c5', 'p24', 'l3')",20,0,0,4,0,0.007192460317460317,0.11442512741711511,0,1,0,0,0.0,0.0
"('i41', 'e05', 'c1', 'p08', 'l3')",20,0,1,2,0,0.005208333333333333,0.07534745080793358,0,1,0,0,0.0,0.0
"('i21', 'e05', 'c1', 'p08', 'l3')",20,0,1,1,0,0.00496031746031746,0.07025462768394926,0,1,0,0,0.0,0.0
"('i05', 'e03', 'c4', 'p21', 'l3')",20,0,1,16,0,0.01240079365079365,0.2977178242170141,0,1,0,0,0.0,0.0
"('i59', 'e09', 'c5', 'p01', 'l3')",20,0,1,16,0,0.02132936507936508,0.4040241754843234,0,1,1,0,0.000744047619047619,0.027267086609834373
"('i41', 'e05', 'c1', 'p06', 'l3')",20,0,1,3,0,0.005456349206349206,0.08315451098877809,0,1,0,0,0.0,0.0
"('i31', 'e12', 'c1', 'p04', 'l3')",20,0,0,5,0,0.008432539682539682,0.13883130183694342,0,1,0,0,0.0,0.0
"('i111', 'e01', 'c1', 'p12', 'l3')",20,0,0,2,0,0.005952380952380952,0.08888800311350047,0,1,0,0,0.0,0.0
"('i47', 'e04', 'c1', 'p05', 'l3')",20,0,1,10,0,0.01488095238095238,0.29086076708223196,0,1,0,0,0.0,0.0
"('i14', 'e07', 'c5', 'p15', 'l3')",20,0,1,4,0,0.008432539682539682,0.14235938276700974,0,1,0,0,0.0,0.0
"('i38', 'e01', 'c7', 'p23', 'l3')",20,0,1,9,0,0.015128968253968254,0.2644987833300231,0,1,0,0,0.0,0.0
"('i43', 'e05', 'c1', 'p18', 'l3')",20,0,1,2,0,0.005208333333333333,0.07534745080793358,0,1,0,0,0.0,0.0
"('i06', 'e05', 'c3', 'p09', 'l1')",20,0,0,2,0,0.005456349206349206,0.08011642123654222,0,1,0,0,0.0,0.0
"('i03', 'e09', 'c5', 'p31', 'l3')",20,0,0,6,0,0.009672619047619048,0.16108416156601585,0,1,0,0,0.0,0.0
"('i89', 'e09', 'c1', 'p22', 'l3')",20,0,1,8,0,0.007192460317460317,0.14839703909780164,0,1,0,0,0.0,0.0
"('i62', 'e04', 'c1', 'p35', 'l3')",20,0,1,14,0,0.015625,0.33408235228033034,0,0,1,0,0.002728174603174603,0.05216063330241684
"('i34', 'e01', 'c3', 'p21', 'l3')",20,0,1,10,0,0.012896825396825396,0.2456614436792164,0,1,0,0,0.0,0.0
"('i48', 'e04', 'c4', 'p05', 'l3')",20,0,0,3,0,0.005456349206349206,0.08315451098877809,0,1,0,0,0.0,0.0
"('i21', 'e05', 'c1', 'p06', 'l3')",20,0,1,3,0,0.005952380952380952,0.09430344951044559,0,1,0,0,0.0,0.0
"('i23', 'e11', 'c5', 'p06', 'l3')",20,0,0,12,0,0.013392857142857142,0.2875029268804973,0,1,0,0,0.0,0.0
"('i46', 'e06', 'c4', 'p06', 'l3')",20,0,1,2,0,0.005456349206349206,0.08011642123654221,0,1,0,0,0.0,0.0
"('i14', 'e08', 'c8', 'p12', 'l3')",20,0,0,69,0,0.1552579365079365,2.711436341986173,0,0,4,0,0.007192460317460317,0.1500590315809955
"('i16', 'e05', 'c5', 'p23', 'l3')",20,0,1,3,0,0.005456349206349206,0.08315451098877809,0,1,0,0,0.0,0.0
"('i47', 'e04', 'c1', 'p14', 'l3')",20,0,1,16,0,0.018601190476190476,0.37783482428572834,0,1,1,0,0.001984126984126984,0.04449932835715439
"('i46', 'e04', 'c4', 'p34', 'l3')",20,0,1,11,0,0.008680555555555556,0.1996376805886165,0,1,0,0,0.0,0.0
"('i111', 'e08', 'c1', 'p35', 'l3')",20,0,0,22,0,0.056299603174603176,0.8737547814887456,0,1,1,0,0.000744047619047619,0.02726708660983437
"('i46', 'e05', 'c1', 'p32', 'l3')",20,0,1,1,0,0.00496031746031746,0.07025462768394926,0,1,0,0,0.0,0.0
"('i50', 'e04', 'c1', 'p23', 'l3')",20,0,1,3,0,0.00818452380952381,0.12864710281259673,0,1,0,0,0.0,0.0
"('i21', 'e05', 'c1', 'p09', 'l3')",20,0,0,4,0,0.006448412698412698,0.10426464590823376,0,1,0,0,0.0,0.0
"('i46', 'e07', 'c1', 'p16', 'l3')",20,0,1,11,0,0.011904761904761904,0.25169493466507115,0,1,0,0,0.0,0.0
"('i48', 'e04', 'c1', 'p22', 'l3')",20,0,0,3,0,0.005704365079365079,0.08749829874079484,0,1,0,0,0.0,0.0
"('i38', 'e07', 'c4', 'p28', 'l2')",20,0,0,3,0,0.006448412698412698,0.10185815941954586,0,1,0,0,0.0,0.0
"('i06', 'e02', 'c3', 'p04', 'l1')",20,0,1,1,0,0.00496031746031746,0.07025462768394926,0,1,0,0,0.0,0.0
"('i06', 'e08', 'c5', 'p34', 'l2')",20,0,1,188,0,0.16666666666666666,4.381938941711637,0,1,9,0,0.00992063492063492,0.240701672799517
"('i111', 'e08', 'c1', 'p03', 'l3')",20,0,0,7,0,0.00992063492063492,0.18066454062949566,0,1,0,0,0.0,0.0
"('i46', 'e12', 'c4', 'p07', 'l3')",20,0,0,3,0,0.005952380952380952,0.09163573999012292,0,1,0,0,0.0,0.0
"('i39', 'e09', 'c3', 'p03', 'l3')",20,0,1,6,0,0.00744047619047619,0.13155132239992903,0,1,0,0,0.0,0.0
"('i48', 'e01', 'c1', 'p16', 'l3')",20,0,0,8,0,0.00818452380952381,0.16421554046052247,0,1,0,0,0.0,0.0
"('i121', 'e05', 'c5', 'p10', 'l3')",20,0,1,11,0,0.018105158730158732,0.3513290820047159,0,1,1,0,0.004712301587301587,0.06848427411495214
"('i01', 'e01', 'c4', 'p35', 'l3')",20,0,1,12,0,0.011160714285714286,0.231721563306217,0,1,0,0,0.0,0.0
"('i67', 'e05', 'c5', 'p05', 'l3')",20,0,0,18,0,0.015625,0.3786252102689287,0,0,1,0,0.002976190476190476,0.05447322981465216
"('i136', 'e05', 'c1', 'p19', 'l3')",20,0,1,1,0,0.00496031746031746,0.07025462768394926,0,1,0,0,0.0,0.0
"('i20', 'e01', 'c5', 'p18', 'l3')",20,0,0,1,0,0.00496031746031746,0.07025462768394926,0,1,0,0,0.0,0.0
"('i03', 'e12', 'c5', 'p10', 'l3')",20,0,1,164,0,0.0845734126984127,3.2130901836613206,0,1,3,0,0.005456349206349206,0.09692693860811628
"('i89', 'e01', 'c1', 'p08', 'l3')",20,0,0,4,0,0.008680555555555556,0.14147061062119098,0,1,0,0,0.0,0.0
"('i24', 'e01', 'c1', 'p01', 'l3')",20,0,1,4,0,0.00744047619047619,0.11970613998028502,0,1,0,0,0.0,0.0
"('i12', 'e08', 'c3', 'p18', 'l3')",20,0,1,5,0,0.012152777777777778,0.19185065825180025,0,1,0,0,0.0,0.0
"('i07', 'e03', 'c5', 'p10', 'l3')",20,0,1,2,0,0.005208333333333333,0.07534745080793358,0,1,0,0,0.0,0.0
"('i14', 'e12', 'c3', 'p04', 'l3')",20,0,1,2,0,0.006200396825396825,0.09296295302303581,0,1,0,0,0.0,0.0
"('i13', 'e08', 'c3', 'p04', 'l3')",20,0,0,16,0,0.018849206349206348,0.3722010159965901,0,0,1,0,0.003968253968253968,0.06286896634029705
"('i43', 'e01', 'c4', 'p09', 'l3')",20,0,1,8,0,0.012152777777777778,0.2327397391567674,0,1,0,0,0.0,0.0
"('i05', 'e08', 'c4', 'p05', 'l3')",20,0,1,24,0,0.022569444444444444,0.5684640133404959,0,1,1,0,0.003224206349206349,0.05669048282228759
"('i41', 'e08', 'c1', 'p30', 'l3')",20,0,1,9,0,0.01066468253968254,0.21160609056026908,0,1,0,0,0.0,0.0
"('i05', 'e01', 'c4', 'p02', 'l3')",20,0,0,10,0,0.010168650793650794,0.2104553154730905,0,1,0,0,0.0,0.0
"('i63', 'e09', 'c1', 'p01', 'l3')",20,0,1,10,0,0.013392857142857142,0.25358382906186666,0,1,0,0,0.0,0.0
"('i17', 'e01', 'c3', 'p01', 'l3')",20,0,1,14,0,0.011408730158730158,0.266087167219137,0,1,0,0,0.0,0.0
"('i134', 'e05', 'c1', 'p10', 'l3')",20,0,1,5,0,0.006448412698412698,0.11117199118691994,0,1,0,0,0.0,0.0
"('i21', 'e12', 'c1', 'p35', 'l3')",20,0,1,15,0,0.014384920634920634,0.30503613279789543,0,1,0,0,0.0,0.0
"('i121', 'e04', 'c5', 'p10', 'l3')",20,0,1,3,0,0.006944444444444444,0.1065856690652556,0,1,0,0,0.0,0.0
"('i34', 'e09', 'c3', 'p17', 'l3')",20,0,1,4,0,0.009672619047619048,0.1499195947339909,0,1,0,0,0.0,0.0
"('i17', 'e05', 'c5', 'p06', 'l3')",20,0,0,6,0,0.006696428571428571,0.12281745030066371,0,1,0,0,0.0,0.0
"('i43', 'e07', 'c1', 'p08', 'l3')",20,0,1,4,0,0.008432539682539682,0.1333642948155362,0,1,0,0,0.0,0.0
"('i08', 'e11', 'c1', 'p35', 'l3')",20,0,0,3,0,0.007936507936507936,0.12769518182304831,0,1,0,0,0.0,0.0
"('i24', 'e08', 'c1', 'p08', 'l3')",20,0,0,26,0,0.030009920634920636,0.5597638035587839,0,1,1,0,0.000744047619047619,0.02726708660983437
"('i05', 'e09', 'c4', 'p01', 'l3')",20,0,0,23,0,0.018849206349206348,0.4377316451140937,0,1,1,0,0.002232142857142857,0.04719280024970084
"('i110', 'e10', 'c1', 'p10', 'l3')",20,0,0,41,0,0.07192460317460317,1.319979807697079,0,1,4,0,0.001984126984126984,0.08027749334977742
"('i22', 'e04', 'c5', 'p35', 'l3')",20,0,1,1,0,0.00496031746031746,0.07025462768394927,0,1,0,0,0.0,0.0
"('i141', 'e13', 'c5', 'p10', 'l3')",20,0,1,9,0,0.015625,0.26726849173927575,0,1,0,0,0.0,0.0
"('i49', 'e08', 'c1', 'p13', 'l3')",19,0,0,33,0,0.03943452380952381,0.7468070112035036,0,1,2,0,0.000744047619047619,0.035206899298574346
"('i49', 'e10', 'c1', 'p13', 'l3')",19,0,1,66,0,0.15252976190476192,2.460561651328258,0,0,6,0,0.002976190476190476,0.13359747433013952
"('i19', 'e03', 'c5', 'p15', 'l3')",19,0,0,8,0,0.00744047619047619,0.1525061683262386,0,1,0,0,0.0,0.0
"('i32', 'e12', 'c5', 'p21', 'l3')",19,0,0,7,0,0.010168650793650794,0.17577992680627932,0,1,0,0,0.0,0.0
"('i46', 'e05', 'c4', 'p11', 'l3')",19,0,0,1,0,0.004712301587301587,0.06848427411495212,0,1,0,0,0.0,0.0
"('i38', 'e12', 'c1', 'p34', 'l3')",19,0,1,39,0,0.0248015873015873,0.873655406986193,0,1,2,0,0.004464285714285714,0.0737320782252232
"('i31', 'e08', 'c1', 'p02', 'l3')",19,0,0,10,0,0.013888888888888888,0.26315687946522803,0,1,0,0,0.0,0.0
"('i05', 'e09', 'c4', 'p07', 'l3')",19,0,0,9,0,0.010168650793650794,0.21279920888701995,0,1,0,0,0.0,0.0
"('i122', 'e05', 'c5', 'p15', 'l3')",19,0,1,2,0,0.00496031746031746,0.07370036944983435,0,1,0,0,0.0,0.0
"('i32', 'e01', 'c5', 'p14', 'l3')",19,0,1,2,0,0.005208333333333333,0.07857016029820556,0,1,0,0,0.0,0.0
"('i12', 'e08', 'c3', 'p03', 'l3')",19,0,1,7,0,0.009424603174603174,0.17511466274692566,0,1,0,0,0.0,0.0
"('i48', 'e01', 'c1', 'p14', 'l3')",19,0,1,3,0,0.005704365079365079,0.09028833827557757,0,1,0,0,0.0,0.0
"('i05', 'e01', 'c4', 'p05', 'l3')",19,0,1,7,0,0.008680555555555556,0.16718385569797273,0,1,0,0,0.0,0.0
"('i136', 'e04', 'c1', 'p15', 'l3')",19,0,0,8,0,0.007192460317460317,0.1500590315809955,0,1,0,0,0.0,0.0
"('i66', 'e04', 'c3', 'p31', 'l3')",19,0,1,1,0,0.004712301587301587,0.06848427411495213,0,1,0,0,0.0,0.0
"('i73', 'e01', 'c3', 'p01', 'l3')",19,0,1,1,0,0.004712301587301587,0.06848427411495213,0,1,0,0,0.0,0.0
"('i73', 'e09', 'c3', 'p10', 'l3')",19,0,1,3,0,0.005704365079365079,0.09028833827557757,0,1,0,0,0.0,0.0
"('i31', 'e01', 'c1', 'p04', 'l3')",19,0,0,3,0,0.006448412698412698,0.10185815941954585,0,1,0,0,0.0,0.0
"('i38', 'e10', 'c7', 'p08', 'l3')",19,0,0,16,0,0.020337301587301588,0.3619873020736499,0,1,0,0,0.0,0.0
"('i34', 'e04', 'c3', 'p24', 'l3')",19,0,1,26,0,0.016121031746031748,0.4526027389660501,0,1,1,0,0.002728174603174603,0.05216063330241684
"('i10', 'e05', 'c3', 'p31', 'l3')",19,0,1,3,0,0.005456349206349206,0.08608544850213978,0,1,0,0,0.0,0.0
"('i34', 'e01', 'c3', 'p24', 'l3')",19,0,1,5,0,0.007936507936507936,0.13706282570770276,0,1,0,0,0.0,0.0
"('i37', 'e10', 'c5', 'p19', 'l3')",19,0,1,66,0,0.0882936507936508,1.7125070574177848,0,1,5,0,0.002976190476190476,0.09955790883141508
"('i43', 'e04', 'c4', 'p10', 'l3')",19,0,1,17,0,0.018105158730158732,0.42424019483058817,0,0,1,0,0.001488095238095238,0.038547124544608985
"('i43', 'e08', 'c4', 'p10', 'l3')",19,0,1,20,0,0.02132936507936508,0.5142236970096414,0,0,1,0,0.00248015873015873,0.04973939628535864
"('i48', 'e08', 'c1', 'p31', 'l3')",19,0,1,12,0,0.010416666666666666,0.24273292078606346,0,1,0,0,0.0,0.0
"('i31', 'e04', 'c1', 'p13', 'l3')",19,0,0,9,0,0.009672619047619048,0.19834556776062193,0,1,0,0,0.0,0.0
"('i03', 'e11', 'c5', 'p01', 'l3')",19,0,1,24,0,0.03521825396825397,0.7347995029312844,0,1,2,0,0.003472222222222222,0.07378545167706649
"('i25', 'e11', 'c5', 'p29', 'l3')",19,0,1,8,0,0.012896825396825396,0.2426137870617859,0,1,0,0,0.0,0.0
"('i31', 'e01', 'c1', 'p24', 'l3')",19,0,1,5,0,0.010168650793650794,0.17718525450514402,0,1,0,0,0.0,0.0
"('i64', 'e11', 'c3', 'p05', 'l3')",19,0,1,11,0,0.020337301587301588,0.3681020138179708,0,1,1,0,0.001488095238095238,0.03854712454460898
"('i02', 'e04', 'c7', 'p12', 'l3')",19,0,1,3,0,0.008432539682539682,0.1333642948155362,0,1,0,0,0.0,0.0
"('i43', 'e12', 'c1', 'p22', 'l3')",19,0,0,13,0,0.011160714285714286,0.246250537756817,0,1,0,0,0.0,0.0
"('i02', 'e07', 'c1', 'p03', 'l3')",19,0,1,2,0,0.00496031746031746,0.07370036944983434,0,1,0,0,0.0,0.0
"('i41', 'e05', 'c1', 'p16', 'l3')",19,0,1,1,0,0.004712301587301587,0.06848427411495212,0,1,0,0,0.0,0.0
"('i31', 'e09', 'c1', 'p16', 'l3')",19,0,0,6,0,0.008680555555555556,0.15162494565777462,0,1,0,0,0.0,0.0
"('i49', 'e10', 'c1', 'p10', 'l3')",19,0,0,120,0,0.1654265873015873,3.053534433452035,0,1,6,0,0.00248015873015873,0.11353710498994864
"('i25', 'e09', 'c5', 'p17', 'l3')",19,0,0,10,0,0.008928571428571428,0.19267242035285137,0,1,0,0,0.0,0.0
"('i14', 'e02', 'c3', 'p03', 'l3')",19,0,1,1,0,0.004712301587301587,0.06848427411495213,0,1,0,0,0.0,0.0
"('i108', 'e13', 'c5', 'p10', 'l3')",19,0,1,23,0,0.023065476190476192,0.4927185355115819,0,1,1,0,0.002232142857142857,0.04719280024970084
"('i27', 'e04', 'c3', 'p01', 'l3')",19,0,0,7,0,0.016121031746031748,0.28257607704752785,0,1,0,0,0.0,0.0
"('i75', 'e11', 'c1', 'p35', 'l3')",19,0,1,480,0,0.9117063492063492,18.60381216974367,0,1,3,0,0.002976190476190476,0.08620683546404906
"('i16', 'e05', 'c3', 'p05', 'l3')",19,0,0,5,0,0.006448412698412698,0.11338096564457523,0,1,0,0,0.0,0.0
"('i38', 'e09', 'c7', 'p23', 'l2')",19,0,1,9,0,0.012896825396825396,0.22345665853558752,0,1,0,0,0.0,0.0
"('i03', 'e11', 'c5', 'p06', 'l3')",19,0,0,35,0,0.0220734126984127,0.6399085892118372,0,0,1,0,0.00248015873015873,0.04973939628535864
"('i47', 'e04', 'c1', 'p29', 'l3')",19,0,0,13,0,0.018105158730158732,0.3499143614803669,0,1,1,0,0.001736111111111111,0.0416304819732007
"('i67', 'e08', 'c5', 'p28', 'l3')",19,0,0,12,0,0.01984126984126984,0.370144725292526,0,1,1,0,0.001240079365079365,0.03519291929135276
"('i20', 'e09', 'c5', 'p20', 'l3')",19,0,0,1,0,0.004712301587301587,0.06848427411495212,0,1,0,0,0.0,0.0
"('i38', 'e05', 'c4', 'p22', 'l1')",19,0,1,1,0,0.004712301587301587,0.06848427411495212,0,1,0,0,0.0,0.0
"('i03', 'e10', 'c3', 'p11', 'l3')",19,0,0,6,0,0.013392857142857142,0.21436320523472166,0,1,0,0,0.0,0.0
"('i11', 'e01', 'c4', 'p08', 'l3')",19,0,0,3,0,0.006448412698412698,0.10426464590823374,0,1,0,0,0.0,0.0
"('i03', 'e10', 'c3', 'p19', 'l3')",19,0,1,10,0,0.018601190476190476,0.326418193400291,0,1,0,0,0.0,0.0
"('i05', 'e12', 'c4', 'p20', 'l3')",19,0,0,5,0,0.00818452380952381,0.14666422373023455,0,1,0,0,0.0,0.0
"('i46', 'e01', 'c7', 'p03', 'l3')",19,0,0,11,0,0.018105158730158732,0.34991436148036686,0,0,1,0,0.003472222222222222,0.05882317481283825
"('i14', 'e05', 'c8', 'p01', 'l3')",19,0,0,1,0,0.004712301587301587,0.06848427411495213,0,1,0,0,0.0,0.0
"('i74', 'e01', 'c5', 'p32', 'l3')",19,0,1,6,0,0.010912698412698412,0.18866689886580315,0,1,0,0,0.0,0.0
"('i18', 'e08', 'c4', 'p35', 'l3')",19,0,0,30,0,0.018601190476190476,0.5231744789220975,0,1,1,0,0.002232142857142857,0.04719280024970084
"('i46', 'e05', 'c1', 'p09', 'l3')",19,0,1,1,0,0.004712301587301587,0.06848427411495213,0,1,0,0,0.0,0.0
"('i47', 'e09', 'c1', 'p07', 'l3')",19,0,1,12,0,0.011160714285714286,0.24218835719620085,0,1,0,0,0.0,0.0
"('i06', 'e10', 'c3', 'p30', 'l1')",19,0,0,2,0,0.00496031746031746,0.07370036944983435,0,1,0,0,0.0,0.0
"('i06', 'e05', 'c3', 'p08', 'l1')",19,0,0,2,0,0.00496031746031746,0.07370036944983435,0,1,0,0,0.0,0.0
"('i46', 'e07', 'c1', 'p01', 'l3')",19,0,1,4,0,0.005952380952380952,0.10188834981323625,0,1,0,0,0.0,0.0
"('i46', 'e05', 'c1', 'p14', 'l3')",19,0,0,3,0,0.005208333333333333,0.08166579354489528,0,1,0,0,0.0,0.0
"('i74', 'e09', 'c5', 'p08', 'l3')",19,0,1,6,0,0.009672619047619048,0.16860683805108567,0,1,0,0,0.0,0.0
"('i11', 'e01', 'c4', 'p23', 'l3')",19,0,1,3,0,0.005952380952380952,0.09430344951044559,0,1,0,0,0.0,0.0
"('i46', 'e12', 'c4', 'p19', 'l3')",19,0,0,1,0,0.004712301587301587,0.06848427411495213,0,1,0,0,0.0,0.0
"('i05', 'e09', 'c4', 'p13', 'l3')",19,0,1,6,0,0.010168650793650794,0.17718525450514402,0,1,0,0,0.0,0.0
"('i05', 'e05', 'c1', 'p20', 'l3')",19,0,1,1,0,0.004712301587301587,0.06848427411495212,0,1,0,0,0.0,0.0
"('i05', 'e01', 'c4', 'p21', 'l3')",19,0,1,9,0,0.011160714285714286,0.21621849702704132,0,1,0,0,0.0,0.0
"('i46', 'e06', 'c1', 'p26', 'l3')",19,0,0,2,0,0.006200396825396825,0.0955936314865949,0,1,0,0,0.0,0.0
"('i13', 'e10', 'c5', 'p22', 'l3')",19,0,0,4,0,0.006448412698412698,0.10661682856097862,0,1,0,0,0.0,0.0
"('i46', 'e12', 'c4', 'p11', 'l3')",19,0,0,2,0,0.005456349206349206,0.08315451098877809,0,1,0,0,0.0,0.0
"('i136', 'e01', 'c1', 'p01', 'l3')",19,0,0,3,0,0.006200396825396825,0.09815382889539591,0,1,0,0,0.0,0.0
"('i32', 'e11', 'c5', 'p32', 'l3')",19,0,0,12,0,0.014632936507936508,0.3046175135314893,0,1,0,0,0.0,0.0
"('i89', 'e01', 'c1', 'p32', 'l3')",19,0,1,5,0,0.008928571428571428,0.15079038739158812,0,1,0,0,0.0,0.0
"('i05', 'e12', 'c7', 'p35', 'l3')",19,0,1,7,0,0.010168650793650794,0.18805017517223063,0,1,0,0,0.0,0.0
"('i38', 'e08', 'c7', 'p11', 'l2')",19,0,1,62,0,0.023065476190476192,0.9846106150012734,0,0,2,0,0.005456349206349206,0.09166661298356156
"('i85', 'e04', 'c5', 'p10', 'l1')",19,0,1,3,0,0.00744047619047619,0.1176160201798541,0,1,0,0,0.0,0.0
"('i38', 'e08', 'c7', 'p22', 'l2')",19,0,0,64,0,0.07688492063492064,1.7921625611218697,0,1,3,0,0.003472222222222222,0.08326096394640137
"('i67', 'e01', 'c5', 'p20', 'l3')",19,0,0,3,0,0.007192460317460317,0.11657247329646385,0,1,0,0,0.0,0.0
"('i32', 'e09', 'c5', 'p16', 'l3')",19,0,1,2,0,0.00496031746031746,0.07370036944983435,0,1,0,0,0.0,0.0
"('i112', 'e05', 'c5', 'p19', 'l3')",19,0,1,4,0,0.005704365079365079,0.09562451317851829,0,1,0,0,0.0,0.0
"('i111', 'e04', 'c1', 'p11', 'l3')",19,0,0,8,0,0.006944444444444444,0.14757090335413295,0,1,0,0,0.0,0.0
"('i105', 'e05', 'c5', 'p10', 'l3')",19,0,1,2,0,0.005208333333333333,0.07857016029820556,0,1,0,0,0.0,0.0
"('i16', 'e09', 'c3', 'p05', 'l3')",19,0,1,3,0,0.006696428571428571,0.1077585443300613,0,1,0,0,0.0,0.0
"('i46', 'e11', 'c7', 'p11', 'l3')",19,0,0,4,0,0.007192460317460317,0.11868097268090837,0,1,0,0,0.0,0.0
"('i24', 'e09', 'c1', 'p01', 'l3')",19,0,1,10,0,0.009176587301587302,0.19711489621281394,0,1,0,0,0.0,0.0
"('i06', 'e07', 'c3', 'p17', 'l2')",19,0,0,41,0,0.019593253968253968,0.6798277043292209,0,1,2,0,0.003720238095238095,0.06482614958320894
"('i32', 'e12', 'c5', 'p01', 'l3')",19,0,1,4,0,0.008432539682539682,0.1333642948155362,0,1,0,0,0.0,0.0
